Date,Open,High,Low,Close,Adj Close,Volume
2009-02-13,308.200012,310.000000,306.000000,308.079987,258.011749,3464040
2009-02-16,306.000000,309.940002,297.019989,299.709991,251.002014,6457175
2009-02-17,297.000000,298.000000,284.420013,286.720001,240.123138,7337630
2009-02-18,294.529999,294.529999,269.600006,272.470001,228.188980,10288220
2009-02-19,273.000000,282.000000,273.000000,278.559998,233.289276,8174215
2009-02-20,275.000000,277.000000,265.540009,270.480011,226.522400,5706660
2009-02-24,260.440002,267.000000,254.309998,258.339996,216.355362,8183795
2009-02-25,265.000000,265.000000,246.419998,250.949997,210.166382,9546790
2009-02-26,248.800003,248.800003,238.529999,242.410004,203.014297,13493435
2009-02-27,243.000000,256.000000,240.000000,254.899994,213.474411,26717105
2009-03-02,250.000000,251.949997,245.070007,248.089996,207.771149,7119210
2009-03-03,245.979996,248.639999,239.199997,240.259995,201.213684,7600700
2009-03-04,240.360001,246.399994,225.809998,232.179993,194.446823,16660745
2009-03-05,239.759995,239.759995,225.639999,230.250000,192.830444,17394695
2009-03-06,226.470001,246.800003,223.800003,244.050003,204.387741,30145410
2009-03-09,244.000000,254.000000,240.000000,251.160004,210.342239,13885365
2009-03-12,255.000000,261.950012,253.669998,258.040009,216.104156,9913595
2009-03-13,262.000000,277.570007,260.959991,275.500000,230.726547,11955480
2009-03-16,276.000000,281.000000,263.619995,278.570007,233.297668,12358280
2009-03-17,276.000000,278.959991,269.000000,272.920013,228.565872,9775810
2009-03-18,276.000000,279.459991,269.220001,270.799988,226.790375,6945410
2009-03-19,272.220001,279.600006,271.239990,277.589996,232.476929,6626850
2009-03-20,274.260010,285.739990,272.299988,282.160004,236.304184,6692645
2009-03-23,285.000000,309.200012,285.000000,305.579987,255.918137,8251395
2009-03-24,310.000000,319.250000,305.600006,312.970001,262.107056,11045975
2009-03-25,309.200012,321.779999,298.200012,318.799988,266.989655,14052055
2009-03-26,321.000000,334.369995,320.200012,331.290009,277.449707,11312020
2009-03-27,332.000000,334.000000,314.600006,317.079987,265.549133,12305845
2009-03-30,310.000000,313.799988,285.019989,289.359985,242.334091,9834115
2009-03-31,292.000000,299.399994,279.470001,282.440002,236.538681,13109305
2009-04-01,282.200012,303.920013,282.200012,301.160004,252.216385,11163215
2009-04-02,309.000000,323.980011,304.000000,315.380005,264.125427,9194540
2009-04-06,320.019989,342.000000,320.019989,339.670013,284.467896,10331170
2009-04-08,329.799988,345.000000,323.329987,341.700012,286.167999,9902710
2009-04-09,344.000000,349.779999,336.049988,341.019989,285.598419,4921450
2009-04-13,343.000000,348.959991,332.320007,337.730011,282.843109,7077330
2009-04-15,331.000000,359.799988,325.700012,354.160004,296.602997,7182965
2009-04-16,357.200012,363.000000,344.660004,350.859985,293.839264,8697290
2009-04-17,352.200012,369.579987,351.089996,359.910004,301.418518,7440675
2009-04-20,358.000000,366.350006,347.420013,350.339996,293.403809,7257605
2009-04-21,345.000000,353.000000,339.049988,350.140015,293.236359,5173585
2009-04-22,352.989990,359.200012,341.619995,348.429993,291.804230,6324840
2009-04-23,349.000000,355.600006,343.429993,351.600006,294.459076,3234935
2009-04-24,353.899994,362.959991,349.209991,361.079987,302.398407,4581140
2009-04-27,357.980011,366.959991,348.200012,361.589996,302.825500,4410190
2009-04-28,362.000000,362.000000,328.799988,333.010010,278.890198,5499145
2009-04-29,339.200012,350.799988,339.000000,345.390015,289.258240,6627980
2009-04-30,345.390015,345.390015,345.390015,345.390015,289.258240,0
2009-05-04,352.250000,396.799988,352.250000,393.010010,329.139221,13831975
2009-05-05,395.109985,395.109985,314.410004,370.170013,310.011139,10677565
2009-05-06,372.209991,374.739990,343.399994,348.140015,291.561371,10126650
2009-05-07,355.000000,366.000000,352.470001,363.489990,304.416656,8499240
2009-05-08,361.000000,366.959991,344.799988,347.279999,290.841064,6679205
2009-05-11,350.600006,357.250000,334.000000,342.230011,286.611877,8012300
2009-05-12,342.000000,371.959991,335.250000,368.940002,308.980957,10734355
2009-05-13,368.940002,390.000000,366.619995,381.140015,319.198242,9723645
2009-05-14,373.279999,379.779999,366.200012,372.179993,311.694427,6046580
2009-05-15,378.000000,390.000000,376.260010,387.709991,324.700562,5843820
2009-05-18,417.600006,500.000000,417.600006,474.839996,397.670471,70810
2009-05-19,500.200012,569.479980,434.239990,474.059998,397.017273,19238045
2009-05-20,475.399994,490.000000,434.000000,440.109985,368.584625,16311545
2009-05-21,440.000000,445.940002,414.850006,418.729980,350.679230,9207385
2009-05-22,420.000000,435.000000,415.600006,423.399994,354.590332,7210240
2009-05-25,431.399994,432.399994,415.000000,417.229980,349.422974,4562810
2009-05-26,418.799988,431.120026,411.100006,416.660004,348.945679,4892450
